Date/Time,Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Daily),NaturalGas:Facility [J](Daily),InteriorEquipment:Electricity [J](Daily),InteriorLights:Electricity [J](Daily),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorEquipment:Electricity [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:Facility [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),Carbon Equivalent:Facility [kg](Hourly),Carbon Equivalent:Facility [kg](Daily),Carbon Equivalent:Facility [kg](Monthly),Carbon Equivalent:Facility [kg](RunPeriod) 
 01/02  19:00:00,429248.0326896423,11511287.70386355,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/02  20:00:00,664288.3594571924,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/02  21:00:00,833436.974178595,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/02  22:00:00,833433.0865727216,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/02  23:00:00,664247.4949988078,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/02  24:00:00,236457.67642489903,0.0,220066.44925896004,0.0,8266385.576148566,249776473.23710317,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/03  01:00:00,119842.32287926381,20224890.27979356,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  02:00:00,92228.700846373,11759029.03318685,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  03:00:00,87966.75620370402,10552096.019120153,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  04:00:00,88708.47561220227,10820639.40845079,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  05:00:00,90496.23398445739,11404066.319148824,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  06:00:00,90257.63746571372,11319776.941688456,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  07:00:00,92724.22484064449,12119896.752025925,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  08:00:00,877235.018679037,11787108.62369398,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/03  09:00:00,1215267.2393713583,11684255.967540732,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/03  10:00:00,880284.525609327,12763073.332465638,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/03  11:00:00,95279.98655206451,12879424.822762559,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  12:00:00,94108.96064876073,12494545.257062957,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  13:00:00,94309.43359005524,12559235.250947407,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  14:00:00,93953.46216444875,12441661.691803936,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  15:00:00,96005.82853688285,13074177.129537803,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  16:00:00,98321.01352581178,13759936.795744509,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  17:00:00,99849.03921222358,14209140.049886819,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/03  18:00:00,268175.51562570637,13948262.455737489,220066.44925896004,0.0,,,,,,,,,,,,,0.0 
 01/03  19:00:00,436974.9590326189,13851184.582305123,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/03  20:00:00,664292.2280167288,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/03  21:00:00,833434.4774475715,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/03  22:00:00,832873.9214399937,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/03  23:00:00,664244.8477648903,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/03  24:00:00,235342.7943781605,0.0,220066.44925896004,0.0,8242177.603428,243652400.7129035,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/04  01:00:00,139478.17834286096,25385673.532182885,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  02:00:00,116443.65139764719,18315128.996978575,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  03:00:00,109753.37509447035,16873503.887150375,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  04:00:00,107262.72879950356,16248316.042038002,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  05:00:00,104797.8934081147,15560851.879985858,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  06:00:00,103753.10236475856,15265337.62490409,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  07:00:00,103454.18007885825,15180481.714124809,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  08:00:00,885312.6196004725,14085877.569339619,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/04  09:00:00,1224382.0796824094,14373482.576330174,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/04  10:00:00,883577.0354746524,13624478.442473505,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/04  11:00:00,99176.84878200043,13980524.897743768,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  12:00:00,98285.15262155002,13683471.034270468,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  13:00:00,101070.24984238856,14498246.216127139,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  14:00:00,103648.22587798396,15247955.484888189,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  15:00:00,104705.89129495694,15562172.099847788,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  16:00:00,106198.42309542795,16004948.167500329,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  17:00:00,105744.21931025639,15860354.126400296,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/04  18:00:00,273440.4270100307,15419680.01903059,220066.44925896004,0.0,,,,,,,,,,,,,0.0 
 01/04  19:00:00,441227.62275450248,14999801.20762265,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/04  20:00:00,664296.1930959341,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/04  21:00:00,833433.655133133,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/04  22:00:00,832873.4678139094,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/04  23:00:00,662019.2516718316,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/04  24:00:00,234229.82154490305,0.0,220066.44925896004,0.0,8438564.294092555,300170285.51893916,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/05  01:00:00,139793.23881404906,25483904.77846156,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  02:00:00,121022.01772957717,19280077.95691177,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  03:00:00,115352.74719815607,18199551.208304015,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  04:00:00,113291.54275036376,17732673.74116499,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  05:00:00,112747.00516198189,17633450.4727849,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  06:00:00,113971.64714900835,17940673.225205408,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  07:00:00,114221.8299658561,17965146.91295265,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  08:00:00,895596.6580748031,16964823.84426739,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/05  09:00:00,1232187.0926802338,16547838.014927745,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/05  10:00:00,893151.9636250244,16367223.378007522,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/05  11:00:00,108022.08612129526,16464226.854152609,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  12:00:00,106330.1596615095,15979323.695380539,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  13:00:00,104208.68257562722,15351378.566612449,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  14:00:00,105020.22381938684,15610294.60231157,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  15:00:00,106058.24286146109,15925366.141646319,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  16:00:00,107405.66658888453,16323001.394160565,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  17:00:00,108694.32730627098,16679359.712854147,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/05  18:00:00,277648.5704710847,16606407.55599672,220066.44925896004,0.0,,,,,,,,,,,,,0.0 
 01/05  19:00:00,445946.290715258,16364642.550857857,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/05  20:00:00,664300.1152573761,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/05  21:00:00,833433.3530856825,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/05  22:00:00,832872.9546504906,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/05  23:00:00,662018.7420379454,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/05  24:00:00,234229.28004602955,0.0,220066.44925896004,0.0,8547524.438347357,329419364.60696068,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/06  01:00:00,140726.23511096519,25746664.422479355,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  02:00:00,126104.33861904015,20345277.379953665,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  03:00:00,123530.27286235127,19809417.380517857,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  04:00:00,122025.51640479532,19492978.631180355,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  05:00:00,118966.28491970038,18924094.804285155,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  06:00:00,114795.58667265171,18054772.469561057,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  07:00:00,110879.39154414617,17132635.32665719,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  08:00:00,892219.1539182209,16071527.23306764,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/06  09:00:00,1226876.2859898615,15015945.44479062,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/06  10:00:00,887218.4427342371,14630534.628082503,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/06  11:00:00,101284.1541894498,14500077.851900377,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  12:00:00,99104.69166053794,13810363.080904659,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  13:00:00,95749.94916634294,12761276.664299615,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  14:00:00,89827.1661236239,10992018.696010827,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  15:00:00,87263.51238591258,10200824.374859777,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  16:00:00,88542.59920282712,10614725.312929124,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  17:00:00,92980.70792220014,12051256.080902916,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/06  18:00:00,262561.61072926016,12188267.0867745,220066.44925896004,0.0,,,,,,,,,,,,,0.0 
 01/06  19:00:00,431185.8614463656,12023117.986230698,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/06  20:00:00,664177.0649371841,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/06  21:00:00,833436.1422023862,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/06  22:00:00,832875.3497273678,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/06  23:00:00,664246.0161264534,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/06  24:00:00,234231.25065374917,0.0,220066.44925896004,0.0,8440807.58524963,294365774.85538789,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/07  01:00:00,127674.13733094842,22393693.16491393,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  02:00:00,105400.60587996507,15612835.671968978,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  03:00:00,103055.49986593926,15044973.69458675,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  04:00:00,101304.79559863733,14514213.584862717,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  05:00:00,101256.03829827263,14509783.905629905,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  06:00:00,101471.69342600338,14576891.339503883,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  07:00:00,101528.27579034474,14594612.327292702,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  08:00:00,885734.3586753041,14185523.770275383,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/07  09:00:00,1223479.3066429117,13992897.268021064,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/07  10:00:00,884078.3843194393,13704663.979979856,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/07  11:00:00,97914.03853285886,13578357.354207073,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  12:00:00,95942.25070405725,12987797.802389663,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  13:00:00,94168.68424844914,12445965.90061171,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  14:00:00,98790.36929119335,13825977.074701433,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  15:00:00,99240.2264323292,13873661.303477388,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  16:00:00,97970.73394300728,13512784.456064024,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  17:00:00,97989.99349198526,13598068.243274708,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/07  18:00:00,267392.2823358524,13668046.913022707,220066.44925896004,0.0,,,,,,,,,,,,,0.0 
 01/07  19:00:00,437106.6601158794,13836467.977242858,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/07  20:00:00,664293.6358870347,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/07  21:00:00,833434.9458715627,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/07  22:00:00,832874.3033956175,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/07  23:00:00,662019.6694738017,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/07  24:00:00,234230.0016035076,0.0,220066.44925896004,0.0,8348350.891154903,274457215.7320267,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/08  01:00:00,141264.85047652026,25958532.444986144,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  02:00:00,119332.95016160408,18893021.023808145,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  03:00:00,110277.7044089424,16955430.01947466,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  04:00:00,105393.46538000417,15709965.679888839,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  05:00:00,103895.78955355042,15300424.096194089,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  06:00:00,101749.21863749824,14653094.741698834,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  07:00:00,102919.33088554269,15025046.007299014,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  08:00:00,887352.4893624698,14685364.263021123,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/08  09:00:00,1223373.4116229197,13976075.434428534,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/08  10:00:00,885493.3597721248,14138775.065996636,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/08  11:00:00,101695.28004080472,14653952.93703999,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  12:00:00,98555.4114746756,13690913.43577164,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  13:00:00,95299.35384788114,12782973.263722104,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  14:00:00,94211.24063730127,12487993.130876312,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  15:00:00,94763.846007557,12673098.288429967,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  16:00:00,95834.66447608137,13011889.074379115,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  17:00:00,94253.73068538925,12511945.85917845,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/08  18:00:00,257708.88951896493,10722553.124488842,220066.44925896004,0.0,,,,,,,,,,,,,0.0 
 01/08  19:00:00,425313.58398764269,10251170.335314036,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/08  20:00:00,664289.4826844772,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/08  21:00:00,833439.518820879,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/08  22:00:00,833435.5279298022,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/08  23:00:00,664249.7539514662,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/08  24:00:00,236459.84027868056,0.0,220066.44925896004,0.0,8370562.69460278,278082218.2259965,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/09  01:00:00,111666.57880330604,17803379.40673059,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  02:00:00,89182.25602243556,10864788.319671978,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  03:00:00,87345.02503809823,10362558.932158236,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  04:00:00,85765.46395246324,9868605.8661552,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  05:00:00,84611.68108066693,9502583.95514217,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  06:00:00,83823.59679382207,9251083.374780424,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  07:00:00,82991.38039969078,8982116.011482893,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  08:00:00,866669.447102882,8390184.635607683,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/09  09:00:00,1203578.4631632465,7919975.361943919,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/09  10:00:00,865540.2809973448,8027633.756699976,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/09  11:00:00,80603.35750509327,8212919.665023429,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  12:00:00,79483.78061650481,7846018.391849577,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  13:00:00,78819.37948387512,7629784.544517525,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  14:00:00,77949.9986441877,7347111.63878376,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  15:00:00,77374.75609179118,7161912.7978938459,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  16:00:00,78274.17542112457,7456621.150291245,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  17:00:00,78959.03206061854,7679402.676735761,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/09  18:00:00,247766.64884963356,7556748.575818267,220066.44925896004,0.0,,,,,,,,,,,,,0.0 
 01/09  19:00:00,416650.97682167487,7459921.0735721359,389250.945148176,0.0,,,,,,,,,,,,,0.0 
 01/09  20:00:00,659627.882038254,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/09  21:00:00,833443.001461027,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/09  22:00:00,833438.0485209649,0.0,727612.6608000001,89427.2544,,,,,,,,,,,,,0.0 
 01/09  23:00:00,664252.2016531171,0.0,558428.164910784,89427.2544,,,,,,,,,,,,,0.0 
 01/09  24:00:00,236462.2476286524,0.0,220066.44925896004,0.0,8004279.660150473,169323350.1348586,5619927.393360433,1699117.8335999998,,,,,,,,,0.0,0.0 
 01/10  01:00:00,96819.60500622264,13229340.872773525,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  02:00:00,81109.92338252098,8357008.810556911,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  03:00:00,79584.96706542814,7878545.42610631,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  04:00:00,78836.1762244849,7638481.203137136,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  05:00:00,78134.06743515632,7411791.371243829,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  06:00:00,78052.57198773022,7386570.51437909,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  07:00:00,77902.43542878248,7338046.233576798,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  08:00:00,861756.8860511251,6801576.6292572249,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/10  09:00:00,1199372.3044218212,6560686.95286555,727612.6608000001,447136.272,,,,,,,,,,,,,0.0 
 01/10  10:00:00,861293.5841213446,6653096.509549552,389250.945148176,447136.272,,,,,,,,,,,,,0.0 
 01/10  11:00:00,74640.51997111232,6280082.523080093,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  12:00:00,71726.57935386288,5337487.8734643789,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  13:00:00,69611.56773706041,4656453.925225589,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  14:00:00,68002.76181172575,4139493.0529682768,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  15:00:00,68236.87996679907,4214863.510493264,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
 01/10  16:00:00,69397.9292006733,4588419.161115319,50881.953369744006,0.0,,,,,,,,,,,,,0.0 
